user_id,product_id,prc
12,412,0.33308397932609135
12,413,0.33308397932609135
12,421,0.33308397932609135
12,426,0.33308397932609135
12,433,0.33308397932609135
12,434,0.33308397932609135
12,440,0.33308397932609135
12,441,0.33308397932609135
12,444,0.33308397932609135
12,447,0.33308397932609135
12,461,0.33308397932609135
12,463,0.33308397932609135
12,466,0.33308397932609135
12,467,0.33308397932609135
12,313,0.33308397932609135
12,407,0.33308397932609135
12,293,0.33308397932609135
12,305,0.33308397932609135
12,291,0.33308397932609135
12,294,0.33308397932609135
12,299,0.33308397932609135
12,201,0.1064629241091614
12,698,0.10181990968676106
12,215,0.09278644541581921
12,526,0.07120822718397457
12,690,0.055214254487703264
12,568,0.05169814894781705
12,663,0.03628368352588707
12,176,0.03539382147858365
12,620,0.025337791740175263
12,468,0.023301222316220477
12,335,0.022624327854501403
12,187,0.01923610988485303
12,172,0.019072906081829853
12,121,0.018932711339560763
12,173,0.014773422287432397
12,455,0.014491962614021936
12,671,0.012360681474870093
12,156,0.011867859499183713
12,137,0.011854482138280175
12,225,0.011532890382159095
12,295,0.011449415650121012
12,456,0.011318317513266328
12,245,0.010895592908714495
12,653,0.010700283439522824
12,430,0.00977403497056178
12,472,0.009229308834569669
12,625,0.008857953295887424
12,127,0.008774478563849341
12,113,0.008727390253468883
12,132,0.008559905694956575
12,137,0.008535291350894062
12,396,0.008493553984875021
12,323,0.008398842269677964
12,670,0.007807562917741538
12,490,0.00777064140164777
12,482,0.007614928920730575
12,54,0.007581217971253657
12,139,0.007264442065057852
12,401,0.007216818660241253
12,378,0.007064316745940907
12,296,0.006586477414466492
12,508,0.00616107733773395
12,78,0.005501840992407545
12,34,0.0054911391036847135
12,330,0.005124064320491602
12,614,0.005079116387855711
12,126,0.004918588057013242
12,690,0.004799797092189815
12,313,0.004778393314744152
12,486,0.004736120854288969
12,169,0.004656926877740018
12,15,0.004312861155300994
12,624,0.004283966055749349
12,184,0.004251860389580855
12,53,0.004224035478901494
12,326,0.004165710185362064
12,211,0.003996085249105189
12,381,0.00392812825571521
12,602,0.0035102195010886495
12,349,0.003495236856876686
12,397,0.0034631311907081922
12,677,0.0033625334367135785
12,691,0.0033261470150559524
12,463,0.0032437424718901515
12,470,0.0032057507669241004
12,24,0.0030837492354838245
12,443,0.0028525884390706692
12,696,0.002641226136794752
12,458,0.002621962737093656
12,299,0.002589857070925162
12,314,0.0023372924970663446
12,665,0.002230273609838032
12,652,0.002204589076903237
12,164,0.0021532200110336475
12,304,0.002030148290721088
12,95,0.002002858474477868
12,71,0.001999647907861019
12,357,0.001994296963499603
12,570,0.0019188486480036428
12,440,0.0018578478822835049
12,395,0.001779189000170695
12,198,0.0017460131451299183
12,158,0.0016694946407616747
12,627,0.0016298976524871992
12,393,0.0016143799138390938
12,354,0.0015624757535333622
12,97,0.0015565897147358052
12,53,0.0015185980097697541
12,324,0.0014725798882615799
12,31,0.0013527187345658699
12,156,0.0013505783568213037
12,21,0.0013372009959177645
12,169,0.001307235707493837
12,131,0.0012687089080916445
12,134,0.0012317873919978767
12,179,0.0012221556921473285
12,528,0.0012157345589136298
12,224,0.0012012870091378076
12,52,0.0012012870091378076
12,352,0.0011964711592125337
12,466,0.0011670409652247476
12,644,0.001152058321012784
12,366,0.0011467073766513684
12,629,0.0009968809345317308
12,562,0.000989389612425749
12,187,0.0009835035736281918
12,129,0.0009760122515222099
12,510,0.0009390907354284421
12,405,0.0008877216695588521
12,322,0.0008845111029420027
12,237,0.0007598340993210187
12,22,0.0006902718226226155
12,445,0.0006849208782612
12,184,0.0006731488006660856
12,429,0.0006405080400614503
12,507,0.0006260604902856281
12,226,0.000617498979307363
12,179,0.0006105427516375228
12,694,0.0006094725627652396
12,172,0.0006014461462231161
12,321,0.0005672001023100562
12,55,0.0005452612304282521
13,139,1.0
13,124,1.0
13,77,1.0
13,472,1.0
13,467,1.0
13,461,1.0
13,418,1.0
13,414,1.0
13,32,1.0
13,305,1.0
13,24,1.0
13,138,1.0
13,82,1.0
13,123,1.0
13,118,1.0
13,107,1.0
13,100,1.0
13,18,1.0
13,442,0.9747559487492373
13,71,0.6337705918242831
13,22,0.29842892007321536
13,25,0.1727425259304454
13,19,0.13163514338010981
13,362,0.12530506406345332
13,8,0.11264490543014033
13,5,0.10677242220866381
13,155,0.10082367297132398
13,27,0.0787065283709579
19,5,1.0
19,18,0.6666666666666666
19,408,0.6666666666666666
19,410,0.6666666666666666
19,20,0.5641550157883856
19,176,0.5077931899794511
19,134,0.5007858635666642
19,194,0.5002279777323884
19,139,0.4624920975621018
19,123,0.3441119803535139
19,336,0.34340155968924946
19,324,0.34072127537257146
19,172,0.3380956150152813
19,305,0.3355624031326532
19,29,0.33359253948023965
19,20,0.33347741690922794
19,8,0.3334702024240258
19,616,0.3333333333333333
19,658,0.3333333333333333
19,32,0.3333333333333333
19,27,0.3333333333333333
19,119,0.3333333333333333
19,457,0.23765256317260902
19,644,0.19534362696081978
19,142,0.18698884084041745
19,33,0.1828233001487627
19,227,0.18245330012196603
19,601,0.17678941391789627
19,234,0.17160518791569607
19,537,0.17109265027411952
19,260,0.1706843104116771
19,578,0.17029070871186192
19,455,0.16945795099138364
19,502,0.16890697045008699
19,178,0.16874485066118697
19,170,0.16860169466196118
19,337,0.16841215982929292
19,96,0.1684045330877935
19,655,0.16824323781148798
19,652,0.16819984783620068
19,513,0.16817686454762806
19,313,0.1681572823735079
19,330,0.16808359156037153
19,547,0.16807431579368304
19,633,0.16804638542954323
19,87,0.16804030464915856
19,508,0.1679699118864003
19,306,0.16796671690009649
19,622,0.16790250798179723
19,336,0.16783263053941058
19,186,0.16782067510678983
19,507,0.16781139934010134
19,630,0.1677993408434063
19,649,0.16777223499186103
19,182,0.16756146895988355
19,168,0.16747675029079528
19,295,0.16743078371365008
19,604,0.16708912630729048
19,500,0.16700770568858037
19,457,0.16686578645824637
19,615,0.16686310679231414
19,189,0.16666666666666666
19,238,0.16666666666666666
19,636,0.16666666666666666
19,257,0.16666666666666666
19,627,0.16666666666666666
19,256,0.16666666666666666
19,122,0.16666666666666666
19,237,0.16666666666666666
19,585,0.16666666666666666
19,305,0.16666666666666666
19,583,0.16666666666666666
19,581,0.16666666666666666
19,554,0.16666666666666666
19,191,0.16666666666666666
19,535,0.16666666666666666
19,525,0.16666666666666666
19,643,0.16666666666666666
19,31,0.16666666666666666
19,182,0.16666666666666666
19,497,0.16666666666666666
19,181,0.16666666666666666
19,71,0.16666666666666666
19,190,0.16666666666666666
19,140,0.16666666666666666
19,161,0.16666666666666666
19,461,0.16666666666666666
19,155,0.16666666666666666
19,175,0.16666666666666666
19,181,0.16666666666666666
19,123,0.16666666666666666
19,15,0.16666666666666666
19,21,0.16666666666666666
19,682,0.16666666666666666
19,680,0.16666666666666666
19,138,0.16666666666666666
19,586,0.16666666666666666
19,698,0.16666666666666666
19,236,0.16666666666666666
19,239,0.16666666666666666
19,274,0.16666666666666666
19,688,0.16666666666666666
19,407,0.16666666666666666
19,397,0.16666666666666666
19,393,0.16666666666666666
19,284,0.16666666666666666
19,291,0.16666666666666666
19,293,0.16666666666666666
19,381,0.16666666666666666
19,683,0.16666666666666666
19,378,0.16666666666666666
19,203,0.16666666666666666
19,352,0.16666666666666666
19,200,0.16666666666666666
19,501,0.16666666666666666
19,333,0.16666666666666666
19,331,0.16666666666666666
19,321,0.16666666666666666
19,281,0.16666666666666666
19,414,0.16666666666666666
19,442,0.16666666666666666
19,259,0.16666666666666666
19,499,0.16666666666666666
19,490,0.16666666666666666
19,486,0.16666666666666666
19,444,0.16666666666666666
19,258,0.16666666666666666
19,461,0.16666666666666666
19,463,0.16666666666666666
19,451,0.16666666666666666
19,197,0.16666666666666666
19,454,0.16666666666666666
19,225,0.16666666666666666
19,187,0.14627296602534015
19,315,0.13279239123287512
19,134,0.10260574837813219
19,639,0.09450769486685255
19,699,0.06938098274068398
19,464,0.044269936353811545
19,270,0.03638749288600227
19,89,0.023303920907804858
19,201,0.020505731290108672
19,698,0.019611444317263377
19,603,0.015000976016783778
19,252,0.01400527399481093
19,526,0.013715354753758282
19,614,0.012229479994335598
19,690,0.011988413124509028
19,568,0.009957535540100067
19,327,0.009721415745840695
19,663,0.0069885687512612465
19,661,0.006813669017145946
19,659,0.005553813772699604
19,620,0.004880290047040505
19,369,0.004809794220207938
19,468,0.004488028180191456
19,335,0.004357652126180934
19,187,0.0037050504076081075
19,121,0.003646613077470585
19,139,0.003339379071932746
19,173,0.002845496027807512
19,298,0.0028397244396457812
19,530,0.0024679723235857395
19,462,0.0024373622935137036
19,671,0.00238078011671388
19,137,0.0022832815024103597
19,225,0.002221339993746072
19,295,0.0022052619981526795
19,132,0.0021769193777156095
19,456,0.0021339416587255796
19,245,0.00209859068123498
19,653,0.0020609722941094142
19,330,0.0018996770178039066
19,430,0.001882568381467348
19,472,0.0017776491538130307
19,625,0.0017061226862372977
19,127,0.0016900446906439053
19,113,0.0016809750521040428
19,132,0.0016487159968429413
19,137,0.001643975049424377
19,396,0.0016359360516276806
19,323,0.0016176937104736392
19,670,0.0015038079083537761
19,490,0.0014966964872259294
19,401,0.0013900251703082296
19,296,0.0012686156907632533
19,690,0.001257381706662742
19,508,0.0011866797516815418
19,78,0.0010597048121234684
19,418,0.0009940529967837825
19,614,0.0009782841934133399
19,126,0.0009473649711183545
19,313,0.0009203621836474004
19,486,0.0009122201217763876
19,169,0.0008969666387775282
19,131,0.0008485265238487176
19,624,0.0008251309789788452
19,184,0.0008189471345198482
19,53,0.000813587802655384
19,236,0.0008115265211690516
19,326,0.0008023538185548727
19,211,0.0007696825069965047
19,381,0.0007565933695582942
19,297,0.0007248496346687757
19,602,0.0006761003275170154
19,349,0.0006732145334361501
19,397,0.000667030688977153
19,677,0.0006476546430056288
19,691,0.0006406462859520987
19,463,0.0006247744185073395
19,378,0.0006233315214669068
19,470,0.0006174568692308597
19,443,0.0005494345801818916
19,696,0.0005087242708268274
19,458,0.0005050139641514292
19,299,0.0004988301196924321
19,301,0.0004594596433034839
19,320,0.0004560585288510355
19,314,0.0004501838766149883
19,98,0.0004419387506696588
19,665,0.00042957106175166467
19,652,0.000424623986184467
19,164,0.00041472983505007164
19,304,0.00039102509795724944
19,95,0.00038576883016710193
19,71,0.0003851504457212022
19,357,0.00038411980497803604
19,570,0.00036958777049939286
19,440,0.0003578384660272984
19,395,0.0003426880471027555
19,124,0.000338771612278724
19,198,0.0003362980744951252
19,303,0.0003335153444885765
19,158,0.00032155991186784877
19,627,0.00031393317036841904
19,393,0.0003109443122132371
19,354,0.00030094709700452516
19,97,0.00029981339218704235
19,24,0.0002939387399509951
19,324,0.0002836323325193333
19,306,0.0002604429157980942
19,156,0.0002601337235751443
19,300,0.00025992759542651107
19,21,0.00025755712171722885
19,169,0.00025178553355549826
19,431,0.00025065182873801545
19,131,0.0002443649202047017
19,179,0.00023539834573915597
19,528,0.00023416157684735654
19,224,0.00023137884684080784
19,352,0.0002304512701719583
19,466,0.00022478274608454427
19,644,0.00022189695200367898
19,366,0.0002208663112605128
19,482,0.0002067465330791361
19,419,0.0001941727160125087
19,629,0.0001920083704518597
19,562,0.00019056547341142705
19,129,0.0001879888715535116
19,666,0.00018448469302674656
19,510,0.00018087745042566494
19,405,0.0001709832992912696
19,322,0.00017036491484536987
19,128,0.00016521171112953898
19,88,0.0001471754981241308
19,237,0.00014635098552959785
19,620,0.000138208923658585
19,22,0.00013295265586843748
19,184,0.0001296546054903057
19,429,0.00012336769695699197
19,507,0.0001205849669504433
19,226,0.0001189359417613774
19,138,0.00011821449324116107
19,179,0.00011759610879526136
19,694,0.00011738998064662812
19,172,0.00011584401953187885
19,321,0.00010924791877561529
20,176,1.0
20,134,0.9996204344903875
20,194,0.9985068366022941
20,5,0.9980517694438861
20,139,0.9231821126513402
20,336,0.6854650685552914
20,324,0.6801149435455451
20,305,0.6698173004107743
20,172,0.6675409359859168
20,29,0.6658852486030652
20,123,0.6657005061490641
20,8,0.6656410511722197
20,410,0.665367846295924
20,18,0.665367846295924
20,616,0.665367846295924
20,20,0.665367846295924
20,32,0.665367846295924
20,119,0.665367846295924
20,408,0.665367846295924
20,658,0.665367846295924
20,457,0.47437912237459473
20,644,0.3899261050756652
20,142,0.37324908693407965
20,33,0.3649342364180866
20,227,0.3641956780552092
20,601,0.3528899747594079
20,234,0.34254172289002205
20,537,0.34151864468985793
20,260,0.3407035560453676
20,502,0.33715580145823104
20,178,0.33683219357388394
20,170,0.33654643937721634
20,337,0.3361681082269847
20,96,0.3361528844612875
20,652,0.33574431150622497
20,313,0.33565934643550954
20,330,0.3355122519426245
20,547,0.3354937365519117
20,633,0.33543798465320984
20,508,0.3352853355431109
20,306,0.3352789580196432
20,622,0.33515079037059786
20,186,0.3349874434791983
20,507,0.33496892808848544
20,630,0.3349448580805588
20,649,0.33489075199436474
20,31,0.3346881113293413
20,182,0.33447004117205714
20,168,0.3343009339368802
20,604,0.3335271963316485
20,500,0.3333646723465028
20,431,0.3331842501503347
20,615,0.33307603797794655
20,499,0.332683923147962
20,138,0.332683923147962
20,200,0.332683923147962
20,175,0.332683923147962
20,698,0.332683923147962
20,27,0.332683923147962
20,525,0.332683923147962
20,535,0.332683923147962
20,682,0.332683923147962
20,680,0.332683923147962
20,122,0.332683923147962
20,554,0.332683923147962
20,581,0.332683923147962
20,583,0.332683923147962
20,643,0.332683923147962
20,585,0.332683923147962
20,140,0.332683923147962
20,636,0.332683923147962
20,627,0.332683923147962
20,203,0.332683923147962
20,501,0.332683923147962
20,197,0.332683923147962
20,274,0.332683923147962
20,259,0.332683923147962
20,293,0.332683923147962
20,321,0.332683923147962
20,258,0.332683923147962
20,237,0.332683923147962
20,236,0.332683923147962
20,331,0.332683923147962
20,333,0.332683923147962
20,281,0.332683923147962
20,291,0.332683923147962
20,407,0.332683923147962
20,414,0.332683923147962
20,430,0.332683923147962
20,442,0.332683923147962
20,284,0.332683923147962
20,451,0.332683923147962
20,454,0.332683923147962
20,455,0.332683923147962
20,15,0.332683923147962
20,181,0.332683923147962
20,461,0.332683923147962
20,191,0.332683923147962
20,187,0.29159785970312424
20,315,0.26506736207731163
20,134,0.20433811489869716
20,639,0.18864714417585013
20,699,0.13849162518019076
20,464,0.08836737662217967
20,270,0.07263320332100277
20,89,0.04651703899403002
20,603,0.029943501313872696
20,252,0.027955976984134986
20,614,0.0244113082954505
20,139,0.019927292117936455
20,327,0.019404952373271923
20,661,0.013600788837934991
20,659,0.011085987326009331
20,168,0.010240039696997688
20,369,0.009600847264279018
20,330,0.0067019542583444235
20,298,0.0056683840034430395
20,178,0.004962536164158277
20,530,0.004926328288986572
20,462,0.004865227499634321
20,132,0.004345356473731495
20,456,0.004259568496762172
20,187,0.0030426958738040345
20,181,0.003028295014360743
20,126,0.0027760742475396645
20,690,0.0027020126846884506
20,184,0.0026867889189912566
20,560,0.0018303492352423592
20,138,0.0012687157169539878
20,96,0.0011183295990533286
20,163,0.0010298671767588234
20,329,0.000957039973288463
20,124,0.0009181576527915757
20,98,0.0008821555041833468
20,690,0.0006644968000261685
20,125,0.0005519643698050186
20,418,0.00042564825983100387
20,666,0.0003682505486213131
20,128,0.0003297796812513771
20,88,0.0002937775326431481
20,620,0.00027587932162077144
11,5,1.0
11,20,0.7308216824550522
11,134,0.6674525302333308
11,8,0.6668035357573592
11,408,0.6666666666666666
11,18,0.6666666666666666
11,410,0.6666666666666666
11,139,0.6291587642287685
11,123,0.5107786470201806
11,336,0.5100682263559161
11,176,0.5077931899794511
11,305,0.5022290697993198
11,194,0.5002279777323884
11,20,0.5001440835758947
11,27,0.5
11,32,0.5
11,658,0.5
11,324,0.34072127537257146
11,234,0.33827185458236275
11,172,0.3380956150152813
11,537,0.3377593169407862
11,260,0.3373509770783437
11,337,0.3350788264959596
11,313,0.3348239490401746
11,306,0.33463338356676314
11,622,0.3345691746484639
11,186,0.3344873417734565
11,29,0.33359253948023965
11,238,0.3333333333333333
11,155,0.3333333333333333
11,140,0.3333333333333333
11,274,0.3333333333333333
11,138,0.3333333333333333
11,259,0.3333333333333333
11,239,0.3333333333333333
11,284,0.3333333333333333
11,258,0.3333333333333333
11,291,0.3333333333333333
11,616,0.3333333333333333
11,203,0.3333333333333333
11,535,0.3333333333333333
11,119,0.3333333333333333
11,486,0.3333333333333333
11,461,0.3333333333333333
11,293,0.3333333333333333
11,407,0.3333333333333333
11,636,0.3333333333333333
11,315,0.2994590578995418
11,457,0.23765256317260902
11,270,0.20305415955266895
11,644,0.19534362696081978
11,142,0.18698884084041745
11,33,0.1828233001487627
11,227,0.18245330012196603
11,252,0.1806719406614776
11,614,0.17889614666100226
11,601,0.17678941391789627
11,661,0.1734803356838126
11,578,0.17029070871186192
11,452,0.1699073103554041
11,455,0.16945795099138364
11,530,0.1691346389902524
11,536,0.16894510415758415
11,502,0.16890697045008699
11,178,0.16874485066118697
11,170,0.16860169466196118
11,96,0.1684045330877935
11,655,0.16824323781148798
11,652,0.16819984783620068
11,513,0.16817686454762806
11,330,0.16808359156037153
11,547,0.16807431579368304
11,633,0.16804638542954323
11,87,0.16804030464915856
11,508,0.1679699118864003
11,435,0.16789498430437214
11,22,0.16788127678248801
11,336,0.16783263053941058
11,507,0.16781139934010134
11,630,0.1677993408434063
11,649,0.16777223499186103
11,131,0.16769895643502192
11,135,0.16766690350790944
11,182,0.16756146895988355
11,15,0.1674973631056586
11,236,0.16747819318783572
11,168,0.16747675029079528
11,295,0.16743078371365008
11,301,0.16712612630997015
11,320,0.1671227251955177
11,195,0.16709592853619537
11,604,0.16708912630729048
11,500,0.16700770568858037
11,303,0.16700018201115524
11,31,0.16692721264653906
11,300,0.16692659426209316
11,127,0.1669155664061413
11,206,0.16688712072162992
11,457,0.16686578645824637
11,615,0.16686310679231414
11,666,0.16685115135969342
11,138,0.16678488115990783
11,529,0.16666666666666666
11,624,0.16666666666666666
11,625,0.16666666666666666
11,538,0.16666666666666666
11,627,0.16666666666666666
11,643,0.16666666666666666
11,7,0.16666666666666666
11,641,0.16666666666666666
11,535,0.16666666666666666
11,84,0.16666666666666666
11,619,0.16666666666666666
11,538,0.16666666666666666
11,660,0.16666666666666666
11,583,0.16666666666666666
11,585,0.16666666666666666
11,595,0.16666666666666666
11,597,0.16666666666666666
11,598,0.16666666666666666
11,572,0.16666666666666666
11,688,0.16666666666666666
11,683,0.16666666666666666
11,539,0.16666666666666666
11,554,0.16666666666666666
11,590,0.16666666666666666
11,610,0.16666666666666666
11,586,0.16666666666666666
11,540,0.16666666666666666
11,554,0.16666666666666666
11,581,0.16666666666666666
11,305,0.16666666666666666
11,668,0.16666666666666666
11,662,0.16666666666666666
11,21,0.16666666666666666
11,176,0.16666666666666666
11,417,0.16666666666666666
11,181,0.16666666666666666
11,411,0.16666666666666666
11,532,0.16666666666666666
11,182,0.16666666666666666
11,189,0.16666666666666666
11,190,0.16666666666666666
11,380,0.16666666666666666
11,220,0.16666666666666666
11,461,0.16666666666666666
11,233,0.16666666666666666
11,234,0.16666666666666666
11,235,0.16666666666666666
11,256,0.16666666666666666
11,327,0.16666666666666666
11,257,0.16666666666666666
11,277,0.16666666666666666
11,293,0.16666666666666666
11,298,0.16666666666666666
11,161,0.16666666666666666
11,142,0.16666666666666666
11,663,0.16666666666666666
11,682,0.16666666666666666
11,664,0.16666666666666666
11,665,0.16666666666666666
11,501,0.16666666666666666
11,499,0.16666666666666666
11,667,0.16666666666666666
11,497,0.16666666666666666
11,670,0.16666666666666666
11,676,0.16666666666666666
11,680,0.16666666666666666
11,698,0.16666666666666666
11,141,0.16666666666666666
11,494,0.16666666666666666
11,100,0.16666666666666666
11,493,0.16666666666666666
11,119,0.16666666666666666
11,12,0.16666666666666666
11,123,0.16666666666666666
11,476,0.16666666666666666
11,140,0.16666666666666666
11,475,0.16666666666666666
11,6,0.16666666666666666
11,623,0.16666666666666666
11,531,0.16666666666666666
11,236,0.16666666666666666
11,238,0.16666666666666666
11,240,0.16666666666666666
11,241,0.16666666666666666
11,242,0.16666666666666666
11,243,0.16666666666666666
11,248,0.16666666666666666
11,250,0.16666666666666666
11,253,0.16666666666666666
11,254,0.16666666666666666
11,255,0.16666666666666666
11,256,0.16666666666666666
11,257,0.16666666666666666
11,261,0.16666666666666666
11,264,0.16666666666666666
11,266,0.16666666666666666
11,267,0.16666666666666666
11,276,0.16666666666666666
11,277,0.16666666666666666
11,281,0.16666666666666666
11,287,0.16666666666666666
11,294,0.16666666666666666
11,299,0.16666666666666666
11,312,0.16666666666666666
11,237,0.16666666666666666
11,225,0.16666666666666666
11,317,0.16666666666666666
11,224,0.16666666666666666
11,9,0.16666666666666666
11,67,0.16666666666666666
11,69,0.16666666666666666
11,71,0.16666666666666666
11,73,0.16666666666666666
11,79,0.16666666666666666
11,86,0.16666666666666666
11,122,0.16666666666666666
11,126,0.16666666666666666
11,129,0.16666666666666666
11,161,0.16666666666666666
11,162,0.16666666666666666
11,175,0.16666666666666666
11,181,0.16666666666666666
11,191,0.16666666666666666
11,193,0.16666666666666666
11,196,0.16666666666666666
11,197,0.16666666666666666
11,198,0.16666666666666666
11,200,0.16666666666666666
11,202,0.16666666666666666
11,525,0.16666666666666666
11,207,0.16666666666666666
11,316,0.16666666666666666
11,206,0.16666666666666666
11,318,0.16666666666666666
11,380,0.16666666666666666
11,393,0.16666666666666666
11,397,0.16666666666666666
11,405,0.16666666666666666
11,406,0.16666666666666666
11,412,0.16666666666666666
11,413,0.16666666666666666
11,414,0.16666666666666666
11,421,0.16666666666666666
11,426,0.16666666666666666
11,433,0.16666666666666666
11,434,0.16666666666666666
11,440,0.16666666666666666
11,441,0.16666666666666666
11,442,0.16666666666666666
11,444,0.16666666666666666
11,447,0.16666666666666666
11,451,0.16666666666666666
11,454,0.16666666666666666
11,463,0.16666666666666666
11,466,0.16666666666666666
11,467,0.16666666666666666
11,472,0.16666666666666666
11,487,0.16666666666666666
11,490,0.16666666666666666
11,493,0.16666666666666666
11,499,0.16666666666666666
11,501,0.16666666666666666
11,511,0.16666666666666666
11,520,0.16666666666666666
11,381,0.16666666666666666
11,99,0.16666666666666666
11,378,0.16666666666666666
11,339,0.16666666666666666
11,321,0.16666666666666666
11,331,0.16666666666666666
11,333,0.16666666666666666
11,338,0.16666666666666666
11,352,0.16666666666666666
11,319,0.16666666666666666
11,187,0.14627296602534015
11,134,0.10260574837813219
11,639,0.09450769486685255
11,699,0.06938098274068398
11,464,0.044269936353811545
